name,billing_name,print_name,sku,category,brand,unit_price,pack_size,status,stock_qty,gst_rate,unit,team_id
"BRIGHT RADI. INSTA MILK","BRIGHT RADI. INSTA MILK","","","LAFZ","LAFZ",281.78,"75 ML",available,19,9,pcs,JA
"BRIGHT RADI. NIGHT CREAM","BRIGHT RADI. NIGHT CREAM","","","LAFZ","LAFZ",275.42,"50 GM",available,17,9,pcs,JA
"BRIGHT RADI. RETINOL CREA","BRIGHT RADI. RETINOL CREA","","","LAFZ","LAFZ",317.09,"50 GM",available,5,9,pcs,JA
"CC COMPACT 1 IVORY","CC COMPACT 1 IVORY","","CC1","LAFZ","LAFZ",387.71,"NO. 1",available,17,9,pcs,JA
"CC COMPACT 2 N NUDE","CC COMPACT 2 N NUDE","","CC2","LAFZ","LAFZ",387.71,"NO. 2",available,17,9,pcs,JA
"CC COMPACT 3 WARM BEIG","CC COMPACT 3 WARM BEIG","","CC3","LAFZ","LAFZ",387.71,"NO. 3",available,13,9,pcs,JA
"CC COMPACT 4 GOLDEN SA","CC COMPACT 4 GOLDEN SA","","CC4","LAFZ","LAFZ",387.71,"NO. 4",available,16,9,pcs,JA
"COCOA COFFEE CREAM","COCOA COFFEE CREAM","","","LAFZ","LAFZ",116.53,"50GM",available,2,9,pcs,JA
"DAY CREAM TEA TREE","DAY CREAM TEA TREE","","","LAFZ","LAFZ",317.09,"50 GM",available,12,9,pcs,JA
"DAY CREAM VITAM C","DAY CREAM VITAM C","","","LAFZ","LAFZ",317.09,"50 GM",available,6,9,pcs,JA
"DEO ANAHITA 100GM","DEO ANAHITA 100GM","","","LAFZ","LAFZ",158.9,"WOMEN",available,12,9,pcs,JA
"DEO ARISE","DEO ARISE","","","LAFZ","LAFZ",141.24,"150ML",available,20,9,pcs,JA
"DEO BAKHOOR ASEER  75ML","DEO BAKHOOR ASEER  75ML","","","LAFZ","LAFZ",84.75,"MEN",available,1,9,pcs,JA
"MOUSSE FOUNDA 04 SAND","MOUSSE FOUNDA 04 SAND","","","LAFZ","LAFZ",512.01,"NO. 4",available,2,9,pcs,JA
"NAIL ENAMEL BOLD COSMO","NAIL ENAMEL BOLD COSMO","","","LAFZ","LAFZ",140.54,"01",available,18,9,pcs,JA
"NAIL ENAMEL BOLD GOLD","NAIL ENAMEL BOLD GOLD","","","LAFZ","LAFZ",140.54,"02",available,23,9,pcs,JA
"NAIL ENAMEL FLING BLING","NAIL ENAMEL FLING BLING","","","LAFZ","LAFZ",140.54,"06",available,19,9,pcs,JA
"NAIL ENAMEL PINK PEARL","NAIL ENAMEL PINK PEARL","","","LAFZ","LAFZ",140.54,"05",available,16,9,pcs,JA
"NAIL ENAMEL ROYAL RED","NAIL ENAMEL ROYAL RED","","","LAFZ","LAFZ",140.54,"04",available,18,9,pcs,JA
"NAIL ENAMEL RUBY RED","NAIL ENAMEL RUBY RED","","","LAFZ","LAFZ",140.54,"07",available,13,9,pcs,JA
"NAIL ENAMEL TOP BLAZE","NAIL ENAMEL TOP BLAZE","","","LAFZ","LAFZ",140.54,"101",available,11,9,pcs,JA
"NAIL PAINT ALMOND LATTE","NAIL PAINT ALMOND LATTE","","","LAFZ","LAFZ",140.54,"006",available,13,9,pcs,JA
"NAIL PAINT APRICOT MOUSSE","NAIL PAINT APRICOT MOUSSE","","","LAFZ","LAFZ",140.54,"003",available,23,9,pcs,JA
"NAIL PAINT BERRY YOGURT","NAIL PAINT BERRY YOGURT","","","LAFZ","LAFZ",140.54,"008",available,33,9,pcs,JA
"NAIL PAINT BLUEBERRY POP","NAIL PAINT BLUEBERRY POP","","","LAFZ","LAFZ",140.54,"011",available,19,9,pcs,JA
"NAIL PAINT CHARCOAL SMOOT","NAIL PAINT CHARCOAL SMOOT","","","LAFZ","LAFZ",140.54,"010",available,26,9,pcs,JA
"NAIL PAINT CHEESE CAKE","NAIL PAINT CHEESE CAKE","","","LAFZ","LAFZ",140.54,"009",available,13,9,pcs,JA
"NAIL PAINT COFFEE CREAM","NAIL PAINT COFFEE CREAM","","","LAFZ","LAFZ",140.54,"005",available,13,9,pcs,JA
"NAIL PAINT GOLD SPRINKLE","NAIL PAINT GOLD SPRINKLE","","","LAFZ","LAFZ",140.54,"014",available,7,9,pcs,JA
"NAIL PAINT LAVA CAKE","NAIL PAINT LAVA CAKE","","","LAFZ","LAFZ",140.54,"016",available,26,9,pcs,JA
"NAIL PAINT LIME TART","NAIL PAINT LIME TART","","","LAFZ","LAFZ",140.54,"013",available,30,9,pcs,JA
"NAIL PAINT MINT GUM","NAIL PAINT MINT GUM","","","LAFZ","LAFZ",140.54,"012",available,32,9,pcs,JA
"NAIL PAINT PINK POPSICLE","NAIL PAINT PINK POPSICLE","","","LAFZ","LAFZ",140.54,"007",available,27,9,pcs,JA
"NAIL PAINT RED VELVET","NAIL PAINT RED VELVET","","","LAFZ","LAFZ",140.54,"001",available,19,9,pcs,JA
"NAIL PAINT ROSE MACRAROON","NAIL PAINT ROSE MACRAROON","","","LAFZ","LAFZ",140.54,"004",available,19,9,pcs,JA
"NAIL PAINT STRAWBY JELLY","NAIL PAINT STRAWBY JELLY","","","LAFZ","LAFZ",140.54,"002",available,15,9,pcs,JA
"NAIL PAINT VANILLA ROLL","NAIL PAINT VANILLA ROLL","","","LAFZ","LAFZ",140.54,"015",available,9,9,pcs,JA
"KAI KNIFE SET OF 3","KAI KNIFE SET OF 3","","","KAI","KAI",266.31,"PCS",available,67,18,pcs,JA
"BO HAPPY BEAR BRUSH","BO HAPPY BEAR BRUSH","","","BONNE","BONNE",71.33,"PCS",outOfStock,0,18,pcs,JA
"AST HONEY & VITAMIN E 300","AST HONEY & VITAMIN E 300","","","ASTA","ASTA",175.85,"300ML",outOfStock,0,18,pcs,JA
"AST HONEY & VITAMIN E 100","AST HONEY & VITAMIN E 100","","","ASTA","ASTA",67.09,"100ML",outOfStock,0,18,pcs,JA
"DU ROLLED OATS 1KG","DU ROLLED OATS 1+1KG","DU ROLLED OATS 1KG","","DURACELL","DURACELL",341.99,"PCS",available,24,5,pcs,JA
"KAI RAZOR BIKINI 1PC","KAI RAZOR BIKINI 1PC","","","KAI","KAI",75.64,"PCS",available,7,18,pcs,JA
"KNIFE PEELING BLACK","KAI KNIFE PEELING BLACK","KNIFE PEELING BLACK","","KAI","KAI",88.35,"PCS",outOfStock,0,18,pcs,JA
"SMALL STAND","SMALL STAND","","","OTHER","OTHER",1,"PCS",outOfStock,0,18,pcs,JA
"NG D COLL EDT GFT BOX","NG D COLL EDT GFT BOX","","","NUTTYGRITTIES","NUTTYGRITTIES",2035.77,"800GM",available,1,5,pcs,JA
"NG D HEALTH & FLAVOR","NG D HEALTH & FLAVOR","","","NUTTYGRITTIES","NUTTYGRITTIES",1175.03,"600GM",outOfStock,0,5,pcs,JA
"NG D GOLD 400GM","NG D GOLD 400GM","","","NUTTYGRITTIES","NUTTYGRITTIES",942.88,"600GM",available,3,5,pcs,JA
"NG D PLATINUM 1699","NG D PLATINUM 1699","","","NUTTYGRITTIES","NUTTYGRITTIES",1213.6,"600GM",outOfStock,0,5,pcs,JA
"NG D PLATINUM 1685","NG D PLATINUM 1685","","","NUTTYGRITTIES","NUTTYGRITTIES",1203.6,"600GM",outOfStock,0,5,pcs,JA
"BAMBOO TOOTHBRUSH SINGLE","BAMBOO TOOTHBRUSH SINGLE","","","GUBB","GUBB",70.72,"PCS",available,48,5,pcs,JA
"AST COCO BUTTER CRM 100ML","AST COCO BUTTER CRM 100ML","","","ASTA","ASTA",70.62,"PCS",outOfStock,0,18,pcs,JA
"DU PB UNSWEETEND 1KG CRNH","DU PB UNSWEETEND 1KG CRNH","","","DURACELL","DURACELL",237.5,"PCS",outOfStock,0,5,pcs,JA
"BO COMFORT HANDLE 250ML","BO COMFORT HANDLE 250ML","","","BONNE","BONNE",95.2,"PCS",available,1,5,pcs,JA
"BO COMFORT HANDLE 150ML","BO COMFORT HANDLE 150ML","","","BONNE","BONNE",91.3,"PCS",available,2,5,pcs,JA
"BO BREAST PUMP SINGLE","BO BREAST PUMP SINGLE","","","BONNE","BONNE",528.95,"PCS",available,15,18,pcs,JA
"KAI STRAINER COFFEE L","KAI STRAINER COFFEE L","","","KAI","KAI",85,"PCS",available,54,5,pcs,JA
"KAI STRAINER COFFEE M","KAI STRAINER COFFEE M","","","KAI","KAI",70.71,"PCS",available,53,5,pcs,JA
"KAI STRAINER TEA L","KAI STRAINER TEA L","","","KAI","KAI",70.71,"PCS",available,18,5,pcs,JA
"KAI STRAINER TEA M","KAI STRAINER TEA M","","","KAI","KAI",63.57,"PCS",available,12,5,pcs,JA
"KAI STRAINER TEA S","KAI STRAINER TEA S","","","KAI","KAI",56.43,"PCS",available,17,5,pcs,JA
"NG D NATURE FINEST 2475-","NG D NATURE FINEST 2475-","","","NUTTYGRITTIES","NUTTYGRITTIES",1767.9,"PCS",outOfStock,0,5,pcs,JA
"NG D HEALTH 4610","NG D HEALTH 4610","","","NUTTYGRITTIES","NUTTYGRITTIES",3292.94,"PCS",outOfStock,0,5,pcs,JA
"BK DRY SKIN SERUM 2ML","BK DRY SKIN SERUM 2ML","","","AROMA MAGIC","AROMA MAGIC",367.23,"2ML",outOfStock,0,18,pcs,JA
"KAI STRAINER SINK L","KAI STRAINER SINK L","","","KAI","KAI",82.14,"PCS",available,14,5,pcs,JA
"AST FRUIT CREAM  50ML","AST FRUIT CREAM  50ML","","","ASTA","ASTA",35.31,"50ML",outOfStock,0,18,pcs,JA
"SAFETY PIN SIZE 2","SAFETY PIN SIZE 2","","","GUBB","GUBB",38.14,"PK-24",available,9,18,pcs,JA
"SAFETY PIN SIZE 4","SAFETY PIN SIZE 4","","","GUBB","GUBB",44.49,"PK-24",available,5,18,pcs,JA
"US SUN SCREEN SPF 50","US SUN SCREEN SPF 50","","","USTRAA","USTRAA",507.63,"100ML",outOfStock,0,18,pcs,JA
"US MOIS CREAM DRY SKIN 10","US MOIS CREAM DRY SKIN 10","","","USTRAA","USTRAA",296.61,"100GM",outOfStock,0,18,pcs,JA
"US BW GREEN CLAY TUBE 250","US BW GREEN CLAY TUBE 250","","","USTRAA","USTRAA",199,"250ML",outOfStock,0,18,pcs,JA
"US BEARD WASH A.DAND 100M","US BEARD WASH A.DAND 100M","","","USTRAA","USTRAA",211.86,"100ML",outOfStock,0,18,pcs,JA
"US DEO RED 150ML","US DEO RED 150ML","","","USTRAA","USTRAA",253.39,"150ML",outOfStock,0,18,pcs,JA
"US FACE & STUBLLE LOTION","US FACE & STUBLLE LOTION","","","USTRAA","USTRAA",253.39,"PCS",outOfStock,0,18,pcs,JA
"US AYURVEDIC OIL COLD","US AYURVEDIC OIL COLD","","","USTRAA","USTRAA",295.76,"200ML",outOfStock,0,18,pcs,JA
"US AYURVEDIC OIL MEN","US AYURVEDIC OIL MEN","","","USTRAA","USTRAA",253.39,"100ML",outOfStock,0,18,pcs,JA
"US SHAMPOO CHARCOAL","US SHAMPOO CHARCOAL","","","USTRAA","USTRAA",299,"250ML",outOfStock,0,18,pcs,JA
"US MOOCH&BEARD OIL 4X4","US MOOCH&BEARD OIL 4X4","","","USTRAA","USTRAA",253.39,"PCS",outOfStock,0,18,pcs,JA
"US BEARD GROWTH SERUM","US BEARD GROWTH SERUM","","","USTRAA","USTRAA",381.36,"PCS",outOfStock,0,18,pcs,JA
"US ANTI HAIR FALL OIL","US ANTI HAIR FALL OIL","","","USTRAA","USTRAA",253.39,"PCS",outOfStock,0,18,pcs,JA
"US BW BASE CAMP","US BW BASE CAMP","","","USTRAA","USTRAA",338.14,"175ML",outOfStock,0,18,pcs,JA
"US AYURVEDIC BEAD OIL","US AYURVEDIC BEAD OIL","","","USTRAA","USTRAA",299,"PCS",outOfStock,0,18,pcs,JA
"US BEARD OIL ADVANCED","US BEARD OIL ADVANCED","","","USTRAA","USTRAA",592.37,"PCS",available,15,18,pcs,JA
"US RAZOR GEAR 5 BLADE","US RAZOR GEAR 5 BLADE","","","USTRAA","USTRAA",227,"PCS",outOfStock,0,18,pcs,JA
"US EAU BASE CAMP EXTREME","US EAU BASE CAMP EXTREME","","","USTRAA","USTRAA",846.61,"PCS",outOfStock,0,18,pcs,JA
"AST BRIGHTENING LOTION 10","AST BRIGHTENING LOTION 10","","","ASTA","ASTA",67.09,"100ML",outOfStock,0,18,pcs,JA
"AST LIP ALOE 10GM","AST LIP ALOE 10GM","","","ASTA","ASTA",34.6,"JAR",available,768,18,pcs,JA
"AST LIP STRAWBERRY 10GM","AST LIP STRAWBERRY 10GM","","","ASTA","ASTA",34.6,"JAR",available,720,18,pcs,JA
"RY BAWARI  10ML","RY BAWARI  10ML","","","RIYA","RIYA",33.89,"10ML",available,43,18,pcs,JA
"WOODEN WIDE TEETH","WOODEN WIDE TEETH","","","GUBB","GUBB",96.43,"PCS",available,13,5,pcs,JA
"WOODEN ALL PURPOSE","WOODEN ALL PURPOSE","","","GUBB","GUBB",103.57,"PCS",available,15,5,pcs,JA
"WOODEN BEARD NEEM","WOODEN BEARD NEEM","","","GUBB","GUBB",78.57,"PCS",available,17,5,pcs,JA
"WOODEN DETANGLING","WOODEN DETANGLING","","","GUBB","GUBB",96.43,"PCS",available,24,5,pcs,JA
"WOODEN DRESSING NEEM","WOODEN DRESSING NEEM","","","GUBB","GUBB",103.57,"PCS",available,27,5,pcs,JA
"WOODEN POCKET","WOODEN POCKET","","","GUBB","GUBB",67.86,"PCS",available,38,5,pcs,JA
"WOODEN SMALL HANDLE","WOODEN SMALL HANDLE","","","GUBB","GUBB",103.57,"PCS",available,15,5,pcs,JA
"PUMIC STONE GLASS POWDER","PUMIC STONE GLASS POWDER","","","GUBB","GUBB",143.01,"PCS",available,18,18,pcs,JA
"NAIL FILE GLASS","NAIL FILE GLASS","","","GUBB","GUBB",110.72,"PCS",available,9,5,pcs,JA
"PEARL HEAD PIN MULTI COLO","PEARL HEAD PIN MULTI COLO","","","GUBB","GUBB",38.14,"PKOF40",available,10,18,pcs,JA
"KASHMIRI WALNUT 200GM","NG KASHMIRI WALNUT 200GM","KASHMIRI WALNUT 200GM","","NUTTYGRITTIES","NUTTYGRITTIES",392.87,"200G",available,43,5,pcs,JA
"KAI WAKATAKE SM SANTOKU","KAI WAKATAKE SM SANTOKU","","","KAI","KAI",838.98,"PCS",available,1,18,pcs,JA
"KAI MOEGI NAKIRI","KAI MOEGI NAKIRI","","","KAI","KAI",1118.64,"PCS",available,1,18,pcs,JA
"KAI HONAKA DIMPLE SANTOKU","KAI HONAKA DIMPLE SANTOKU","","","KAI","KAI",1566.1,"PCS",available,1,18,pcs,JA
"DU COINCELL 2450","DU COINCELL 2450","","","DURACELL","DURACELL",49.15,"PCS",available,155,18,pcs,JA
"RY HOOPER BLUE","RY HOOPER BLUE","","","RIYA","RIYA",451.41,"PCS",available,6,18,pcs,JA
"AST PAPAYA LOTION 300ML","AST PAPAYA LOTION 300ML","","","ASTA","ASTA",155.37,"300ML",available,36,18,pcs,JA
"BO ACER STEEL MINI","BO ACER STEEL MINI","","","BONNE","BONNE",360.86,"PCS",available,18,18,pcs,JA
"BO ACER STEEL MAXI","BO ACER STEEL MAXI","","","BONNE","BONNE",353.11,"PCS",outOfStock,0,18,pcs,JA
"KAI KITCHEN BIG ORANGE","KAI KITCHEN BIG ORANGE","","","KAI","KAI",94.7,"PCS",available,28,18,pcs,JA
"KAI VEGETABLE BIG ORANGE","KAI VEGETABLE BIG ORANGE","","","KAI","KAI",94.7,"PCS",available,42,18,pcs,JA
"KAI VEGETABLE SHORT ORAN","KAI VEGETABLE SHORT ORAN","","","KAI","KAI",88.34,"PCS",available,35,18,pcs,JA
"KAI KITCHEN SHORT ORANGE","KAI KITCHEN SHORT ORANGE","","","KAI","KAI",88.34,"PCS",available,33,18,pcs,JA
"DU COINCELL 1616","DU COINCELL 1616","","","DURACELL","DURACELL",45.76,"PCS",available,920,18,pcs,JA
"DU COINCELL 1620","DU COINCELL 1620","","","DURACELL","DURACELL",45.76,"PCS",available,160,18,pcs,JA
"RY BINDAS MAROON 100ML","RY BINDAS MAROON 100ML","","","RIYA","RIYA",138.42,"100ML",outOfStock,0,18,pcs,JA
"RY BINDAS BLUE  30ML","RY BINDAS BLUE  30ML","","","RIYA","RIYA",98.87,"30ML",outOfStock,0,18,pcs,JA
"RY SPORT 100ML","RY SPORT 100ML","","","RIYA","RIYA",395,"100ML",outOfStock,0,18,pcs,JA
"BY MILK ALMOND 1L","BY MILK ALMOND 1L","","","BAGRRY","BAGRRY",257.56,"1L",outOfStock,0,5,pcs,JA
"BY MILK OATS 1L","BY MILK OATS 1L","","","BAGRRY","BAGRRY",257.56,"1L",outOfStock,0,5,pcs,JA
"BY MILK OATS+NUT 1L","BY MILK OATS+NUT 1L","","","BAGRRY","BAGRRY",275.78,"1L",outOfStock,0,5,pcs,JA
"BK HAND WASH 250GM","BK HAND WASH 250GM","","","AROMA MAGIC","AROMA MAGIC",88.28,"250GM",available,7,18,pcs,JA
"AMERICAN PEACN NUTS 100GM","NG AMERICAN PECAN NUTS","AMERICAN PEACN NUTS 100GM","","NUTTYGRITTIES","NUTTYGRITTIES",275.01,"100G",outOfStock,0,5,pcs,JA
"COTTON BUDS BAMBOO 100S","COTTON BUDS BAMBOO 100S","","","GUBB","GUBB",42.86,"PCS",available,48,5,pcs,JA
"OIL ABSORBING ROLLER","OIL ABSORBING ROLLER","","","GUBB","GUBB",117.86,"PCS",available,3,5,pcs,JA
"SAFETY PIN SIZE 3","SAFETY PIN SIZE 3","","","GUBB","GUBB",38.14,"PK-24",available,8,18,pcs,JA
"WOODEN TAIL COMB","WOODEN TAIL COMB","","","GUBB","GUBB",103.57,"PCS",available,41,5,pcs,JA
"DU PERIOD PANTY S-M 5PC","DU PERIOD PANTY S-M 5PC","","","DURACELL","DURACELL",156.52,"5PCS",available,26,0,pcs,JA
"DU KARE ADULT DIAP L 10PC","DU KARE ADULT DIAP L 10PC","","","DURACELL","DURACELL",333.33,"PCS",available,14,5,pcs,JA
"DU KARE ADULT DIAP M 10PC","DU KARE ADULT DIAP M 10PC","","","DURACELL","DURACELL",309.52,"PCS",available,14,5,pcs,JA
"NG SPICY TRAIL MIX 35GM","NG SPICY TRAIL MIX 35GM","","","NUTTYGRITTIES","NUTTYGRITTIES",53.57,"35GM",available,232,5,pcs,JA
"KAI EXPIRY","KAI EXPIRY","","","KAI","KAI",155.72,"PCS",available,1,18,pcs,JA
"KAI RAZOR BEARD STYL 1PC","KAI RAZOR BEARD STYL 1PC","","","KAI","KAI",43.86,"PCS",available,34,18,pcs,JA
"DU LED TOURCH LIG SMALL","DU LED TOURCH LIG SMALL","","","DURACELL","DURACELL",93.22,"PCS",available,50,18,pcs,JA
"AST FW FRUIT 60ML","AST FW FRUIT 60ML","","","ASTA","ASTA",52.97,"PCS",available,48,18,pcs,JA
"GRAB N GO MOM SUPERFOOD 28G","NG GNG MOM SUPERFOOD 28G","GRAB N GO MOM SUPERFOOD 28G","","NUTTYGRITTIES","NUTTYGRITTIES",32.14,"28G",outOfStock,0,5,pcs,JA
"US PER FOUR PLAY SET","US PER FOUR PLAY SET","","","USTRAA","USTRAA",846.61,"PCS",available,12,18,pcs,JA
"COLOGNE AFTER DARK 100ML","US COLOGNE AFTER DARK 1+1","COLOGNE AFTER DARK 100ML","","USTRAACOLOGNE","USTRAACOLOGNE",761.86,"100ML",available,48,18,pcs,JA
"COLOGNE AMMUNATION 100ML","US COLOGNE AMMUNATION 1+1","COLOGNE AMMUNATION 100ML","","USTRAACOLOGNE","USTRAACOLOGNE",761.86,"100ML",available,57,18,pcs,JA
"COLOGNE BASE CAMP 100ML","US COLOGNE BASE CAMP 1+1","COLOGNE BASE CAMP 100ML","","USTRAACOLOGNE","USTRAACOLOGNE",761.86,"100ML",available,43,18,pcs,JA
"COLOGNE SCUBA 100ML","US COLOGNE SCUBA 1+1","COLOGNE SCUBA 100ML","","USTRAACOLOGNE","USTRAACOLOGNE",761.86,"100ML",available,26,18,pcs,JA
"COLOGNE TATOO 100ML","US COLOGNE TATOO 1+1","COLOGNE TATOO 100ML","","USTRAACOLOGNE","USTRAACOLOGNE",761.86,"100ML",available,70,18,pcs,JA
"SOFT 50ML","SOFT 50ML","","","NIVEA","NIVEA",108.8,"50ML",outOfStock,0,18,pcs,JA
"KAI KNIFE BUTTER KNIFE","KAI KNIFE BUTTER KNIFE","","","KAI","KAI",94.7,"PCS",available,48,18,pcs,JA
"KAI KNIFE FRUIT KNIFE","KAI KNIFE FRUIT KNIFE","","","KAI","KAI",380.72,"PCS",available,20,18,pcs,JA
"BLUE 30 ML","BLUE 30 ML","","","NIVEA","NIVEA",67.5,"30ML",outOfStock,0,18,pcs,JA
"KAI RAZOR CAN EYEBROW BLI","KAI RAZOR CAN EYEBROW BLI","","","KAI","KAI",43.86,"BLISTER",outOfStock,0,18,pcs,JA
"KAI RAZOR CAN FACE BLISTE","KAI RAZOR CAN FACE BLISTE","","","KAI","KAI",43.86,"BLISTER",outOfStock,0,18,pcs,JA
"KAI RAZOR CAN BODY GREEN","KAI RAZOR CAN BODY GREEN","","","KAI","KAI",31.14,"BLISTER",outOfStock,0,18,pcs,JA
"BO STEEL SIPPER","BO STEEL SIPPER","","","BONNE","BONNE",670.32,"PCS",outOfStock,0,18,pcs,JA
"BO TRANSITION SIPPER","BO TRANSITION SIPPER","","","BONNE","BONNE",240.11,"PCS",outOfStock,0,18,pcs,JA
"BO SPIRAL NIPPLE","BO SPIRAL NIPPLE","","","BONNE","BONNE",23.81,"PCS",outOfStock,0,5,pcs,JA
"BO RELAX 250ML","BO RELAX 250ML","","","BONNE","BONNE",317.46,"PCS",outOfStock,0,5,pcs,JA
"DEO OCEAN","DEO OCEAN","","","NIVEA","NIVEA",242.68,"150ML",outOfStock,0,18,pcs,JA
"DEO COMFORT","DEO COMFORT","","","NIVEA","NIVEA",242.68,"150ML",outOfStock,0,18,pcs,JA
"DEO ACTIVE","DEO ACTIVE","","","NIVEA","NIVEA",219.57,"150ML",outOfStock,0,18,pcs,JA
"DEO PROTECT AND CARE FEMALE","DEO P&C FEMALE","DEO PROTECT AND CARE FEMALE","","NIVEA","NIVEA",242.68,"150ML",outOfStock,0,18,pcs,JA
"MOCHA FACIAL KIT PKOF5","BK MOCHA FACIAL KIT PK-5","MOCHA FACIAL KIT PKOF5","","AROMA MAGIC","AROMA MAGIC",1271.19,"PK-5",outOfStock,0,18,pcs,JA
"KAI MINESS ARM&LEGS RAZOR","KAI MINESS ARM&LEGS RAZOR","","","KAI","KAI",348.94,"PCS",available,6,18,pcs,JA
"KAI MINESS BACK RAZOR","KAI MINESS BACK RAZOR","","","KAI","KAI",348.94,"PCS",available,6,18,pcs,JA
"KAI MINESS BODY RAZOR","KAI MINESS BODY RAZOR","","","KAI","KAI",444.28,"PCS",available,5,18,pcs,JA
"KAI MINESS CATRIDGE RAZOR","KAI MINESS CATRIDGE RAZOR","","","KAI","KAI",380.72,"PCS",available,5,18,pcs,JA
"KAI MINESS UNDERARM RAZOR","KAI MINESS UNDERARM RAZOR","","","KAI","KAI",253.6,"PCS",available,5,18,pcs,JA
"KAI MINESS VIO RAZOR","KAI MINESS VIO RAZOR","","","KAI","KAI",825.64,"PCS",available,6,18,pcs,JA
"BY MUESLI CRNCHY WITH OAT","BY MUESLI CRNCHY WITH OAT","","","BAGRRY","BAGRRY",306.42,"500GM",outOfStock,0,5,pcs,JA
"EXTRA WHITE 400ML","EXTRA WHITE 400ML","","","NIVEA","NIVEA",483.75,"400ML",outOfStock,0,18,pcs,JA
"CYPESS OIL","BK CYPESS OIL","CYPESS OIL","","AROMA MAGIC","AROMA MAGIC",776.84,"20ML",outOfStock,0,18,pcs,JA
"LEMON OIL 10ML","BK LEMON OIL 10ML","LEMON OIL 10ML","","AROMA MAGIC","AROMA MAGIC",123.59,"10ML",outOfStock,0,18,pcs,JA
"LAVENDER OIL 10ML","BK LAVENDER OIL 10ML","LAVENDER OIL 10ML","","AROMA MAGIC","AROMA MAGIC",173.02,"10ML",outOfStock,0,18,pcs,JA
"JASMINE OIL 10ML","BK JASMINE OIL 10ML","JASMINE OIL 10ML","","AROMA MAGIC","AROMA MAGIC",240.11,"10ML",outOfStock,0,18,pcs,JA
"ROSE OIL 10ML","BK ROSE OIL 10ML","ROSE OIL 10ML","","AROMA MAGIC","AROMA MAGIC",229.52,"10ML",outOfStock,0,18,pcs,JA
"LIP NIVEA MIX","LIP NIVEA MIX","","","NIVEA","NIVEA",191.6,"4.8G",outOfStock,0,18,pcs,JA
"SG ACTIVE CLEAN","SG ACTIVE CLEAN","","","NIVEA","NIVEA",192.6,"250ML",outOfStock,0,18,pcs,JA
"SG COOL KICK","SG COOL KICK","","","NIVEA","NIVEA",254.24,"250ML",outOfStock,0,18,pcs,JA
"LEMON GRASS-OIL 10ML","BK LEMON GRASS-OIL 10ML","LEMON GRASS-OIL 10ML","","AROMA MAGIC","AROMA MAGIC",120.06,"10ML",outOfStock,0,18,pcs,JA
"NEROLI OIL 10ML","BK NEROLI OIL 10ML","NEROLI OIL 10ML","","AROMA MAGIC","AROMA MAGIC",406.07,"10ML",outOfStock,0,18,pcs,JA
"YLANG YLANG OIL 10ML","BK YLANG YLANG OIL 10ML","YLANG YLANG OIL 10ML","","AROMA MAGIC","AROMA MAGIC",218.93,"10ML",outOfStock,0,18,pcs,JA
"2""","""SAFETY PIN SIZE MIX 0","2""","PCS","GUBB","GUBB",1,"1",outOfStock,0,0,pcs,JA
"RY 10ML HANGER","RY 10ML HANGER","","","RIYA","RIYA",406.78,"PKOF12",outOfStock,0,18,pcs,JA
"WONDER SOAP STRIP","WONDER SOAP STRIP","","","OTHER","OTHER",204.38,"PCS",outOfStock,0,18,pcs,JA
"AST ALOE GEL 500 G","AST ALOE GEL 500 G","","","ASTA","ASTA",194.21,"PCS",outOfStock,0,18,pcs,JA
"SOFT 300ML","SOFT 300ML","","","NIVEA","NIVEA",495,"300ML",outOfStock,0,18,pcs,JA
"DEO FRESH NATURAL","DEO FRESH NATURAL","","","NIVEA","NIVEA",242.68,"150ML",outOfStock,0,18,pcs,JA
"BODY MILK 75L","BODY MILK 75L","","","NIVEA","NIVEA",63.75,"PCS",outOfStock,0,18,pcs,JA
"KE HAIR OIL 100ML","KE HAIR OIL 100ML","","","OTHER","OTHER",190.68,"100ML",outOfStock,0,18,pcs,JA
"KAI RAZOR PRETTY 3 BLADE","KAI RAZOR PRETTY 3 BLADE","","","KAI","KAI",81.99,"PCS",outOfStock,0,18,pcs,JA
"ROASTED PEANUT SALTED 150G","CT R PEANUT SALTE 150G","ROASTED PEANUT SALTED 150G","","CORNITOS","CORNITOS",100,"150GM",outOfStock,0,5,pcs,JA
"ROASTED PUMPKIN SEEDS 200G","CT R PUMPKIN SEED 200G","ROASTED PUMPKIN SEEDS 200G","","CORNITOS","CORNITOS",178.57,"200GM",outOfStock,0,5,pcs,JA
"CHEESE JALAPENO DIP 100G","CT DIP JALAPENO CHEESE100","CHEESE JALAPENO DIP 100G","","CORNITOS","CORNITOS",57.14,"100GM",outOfStock,0,5,pcs,JA
"CHEESE JALAPENO DIP 300G","CT DIP CHEESE JALAPENO300","CHEESE JALAPENO DIP 300G","","CORNITOS","CORNITOS",125,"300GM",outOfStock,0,5,pcs,JA
"CRUSTIES BALLS HONEY CHILLI POTATO 45G","CT CB HONEY CHILLI PO 45G","CRUSTIES BALLS HONEY CHILLI POTATO 45G","","CORNITOS","CORNITOS",14.29,"45GM",outOfStock,0,5,pcs,JA
"CRUSTIES BALLS HONEY CHILLI POTATO 52G","CT CB HONEY CHILLI PO 52G","CRUSTIES BALLS HONEY CHILLI POTATO 52G","","CORNITOS","CORNITOS",35.71,"52GM",outOfStock,0,5,pcs,JA
